"住所CD","都道府県CD","市区町村CD","町域CD","郵便番号","事業所フラグ","廃止フラグ","都道府県","都道府県カナ","市区町村","市区町村カナ","町域","町域カナ","町域補足","京都通り名","字丁目","字丁目カナ","補足","事業所名","事業所名カナ","事業所住所","新住所CD"
107867400,13,13103,131030001,"107-8674",1,0,"東京都","トウキョウト","港区","ミナトク","赤坂","アカサカ",,,,,,"株式会社　日本教文社","カブシキガイシヤ　ニツポンキヨウブンシヤ","赤坂９丁目６－４４",
107837300,13,13103,131030001,"107-8373",1,0,"東京都","トウキョウト","港区","ミナトク","赤坂","アカサカ",,,,,,"株式会社　日経ラジオ社","カブシキガイシヤ　ニツケイラジオシヤ","赤坂１丁目９－１５",
107840100,13,13103,131030001,"107-8401",1,0,"東京都","トウキョウト","港区","ミナトク","赤坂","アカサカ",,,,,,"株式会社　虎屋","カブシキガイシヤ　トラヤ","赤坂４丁目９－２２",
107856300,13,13103,131030001,"107-8563",1,0,"東京都","トウキョウト","港区","ミナトク","赤坂","アカサカ",,,,,,"株式会社　キネマ旬報社","カブシキガイシヤ　キネマジユンポウシヤ","赤坂４丁目９－１７赤坂第一ビル４Ｆ",
107840400,13,13103,131030001,"107-8404",1,0,"東京都","トウキョウト","港区","ミナトク","赤坂","アカサカ",,,,,,"日本財団","ニホンザイダン","赤坂１丁目２－２",
107840300,13,13103,131030001,"107-8403",1,0,"東京都","トウキョウト","港区","ミナトク","赤坂","アカサカ",,,,,,"サントリー　株式会社　サントリーホール","サントリ－　カブシキガイシヤ　サントリ－ホ－ル","赤坂１丁目１３－１",
107846600,13,13103,131030001,"107-8466",1,0,"東京都","トウキョウト","港区","ミナトク","赤坂","アカサカ",,,,,,"日本国土開発　株式会社","ニホンコクドカイハツ　カブシキガイシヤ","赤坂４丁目９－９",
107840200,13,13103,131030001,"107-8402",1,0,"東京都","トウキョウト","港区","ミナトク","赤坂","アカサカ",,,,,,"国際医療福祉大学　東京赤坂キャンパス","コクサイイリヨウフクシダイガク　トウキヨウアカサカキヤンパス","赤坂４－１－２６",
107846700,13,13103,131030001,"107-8467",1,0,"東京都","トウキョウト","港区","ミナトク","赤坂","アカサカ",,,,,,"日本国土開発　株式会社　東京支店","ニホンコクドカイハツ　カブシキガイシヤ　トウキヨウシテン","赤坂４丁目９－９",
107838000,13,13103,131030001,"107-8380",1,0,"東京都","トウキョウト","港区","ミナトク","赤坂","アカサカ",,,,,,"株式会社　日音","カブシキガイシヤ　ニチオン","赤坂４丁目２番６号住友不動産新赤坂ビル",
107841700,13,13103,131030001,"107-8417",1,0,"東京都","トウキョウト","港区","ミナトク","赤坂","アカサカ",,,,,,"株式会社　東急エージェンシー","カブシキガイシヤ　トウキユウエ－ジエンシ－","赤坂４丁目８－１８",
107841600,13,13103,131030001,"107-8416",1,0,"東京都","トウキョウト","港区","ミナトク","赤坂","アカサカ",,,,,,"一般財団法人　日本建設情報総合センター","イツパンザイダンホウジン　ニホンケンセツジヨウホウソウゴウセンタ－","赤坂７丁目１０番２０号アカサカセブンスアヴェニュービル",
107841900,13,13103,131030001,"107-8419",1,0,"東京都","トウキョウト","港区","ミナトク","赤坂","アカサカ",,,,,,"全国卸商業団地厚生年金基金","ゼンコクオロシシヨウギヨウダンチコウセイネンキンキキン","赤坂５丁目１－３１第６セイコービル４階",
107848400,13,13103,131030001,"107-8484",1,0,"東京都","トウキョウト","港区","ミナトク","赤坂","アカサカ",,,,,,"八洲貿易　株式会社","ヤシマボウエキ　カブシキガイシヤ","赤坂３丁目９－１",
107842000,13,13103,131030001,"107-8420",1,0,"東京都","トウキョウト","港区","ミナトク","赤坂","アカサカ",,,,,,"米国大使館","アメリカタイシカン","赤坂１丁目１０－５",
107850200,13,13103,131030001,"107-8502",1,0,"東京都","トウキョウト","港区","ミナトク","赤坂","アカサカ",,,,,,"鹿島建設　株式会社　ＫＩビル","カシマケンセツ　カブシキガイシヤ　ケ－アイビル","赤坂６丁目５－３０",
107850500,13,13103,131030001,"107-8505",1,0,"東京都","トウキョウト","港区","ミナトク","赤坂","アカサカ",,,,,,"財団法人　草月会","ザイダンホウジン　ソウゲツカイ","赤坂７丁目２－２１",
107843400,13,13103,131030001,"107-8434",1,0,"東京都","トウキョウト","港区","ミナトク","赤坂","アカサカ",,,,,,"ＡＮＡインターコンチネンタルホテル東京","エ－エヌエ－インタ－コンチネンタルホテルトウキヨウ","赤坂１丁目１２－３３",
107850800,13,13103,131030001,"107-8508",1,0,"東京都","トウキョウト","港区","ミナトク","赤坂","アカサカ",,,,,,"タカタ　株式会社","タカタ　カブシキガイシヤ","赤坂２丁目１２－３１",
107841000,13,13103,131030001,"107-8410",1,0,"東京都","トウキョウト","港区","ミナトク","赤坂","アカサカ",,,,,,"株式会社　山と渓谷社","カブシキガイシヤ　ヤマトケイコクシヤ","赤坂１丁目９－１３三会堂ビル",
107845600,13,13103,131030001,"107-8456",1,0,"東京都","トウキョウト","港区","ミナトク","赤坂","アカサカ",,,,,,"日本カルミック　株式会社","ニツポンカルミツク　カブシキガイシヤ","赤坂４丁目８－１９（赤坂表町ビル）",
107844000,13,13103,131030001,"107-8440",1,0,"東京都","トウキョウト","港区","ミナトク","赤坂","アカサカ",,,,,,"財団法人　日本規格協会","ザイダンホウジン　ニホンキカクキヨウカイ","赤坂４丁目１－２４",
107841400,13,13103,131030001,"107-8414",1,0,"東京都","トウキョウト","港区","ミナトク","赤坂","アカサカ",,,,,,"株式会社　小松製作所","カブシキガイシヤ　コマツセイサクシヨ","赤坂２丁目３－６",
107832400,13,13103,131030001,"107-8324",1,0,"東京都","トウキョウト","港区","ミナトク","赤坂","アカサカ",,,,,,"株式会社　コナミデジタルエンタテインメント","カブシキガイシヤ　コナミデジタルエンタテインメント","赤坂９丁目７－２",
107852000,13,13103,131030001,"107-8520",1,0,"東京都","トウキョウト","港区","ミナトク","赤坂","アカサカ",,,,,,"株式会社　アメリア・ネットワーク","カブシキガイシヤ　アメリア・ネツトワ－ク","赤坂８丁目５－６翻訳会館",
107852100,13,13103,131030001,"107-8521",1,0,"東京都","トウキョウト","港区","ミナトク","赤坂","アカサカ",,,,,,"株式会社　ツムラ","カブシキガイシヤ　ツムラ","赤坂２丁目１７－１１",
107852700,13,13103,131030001,"107-8527",1,0,"東京都","トウキョウト","港区","ミナトク","赤坂","アカサカ",,,,,,"日鉄住金物産　株式会社","ニツテツスミキンブツサン　カブシキガイシヤ","赤坂８丁目５－２７",
107852800,13,13103,131030001,"107-8528",1,0,"東京都","トウキョウト","港区","ミナトク","赤坂","アカサカ",,,,,,"ザ・シネマ","ザ・シネマ","赤坂４丁目８－１０",
107846300,13,13103,131030001,"107-8463",1,0,"東京都","トウキョウト","港区","ミナトク","赤坂","アカサカ",,,,,,"株式会社　アイビー化粧品","カブシキガイシヤ　アイビ－ケシヨウヒン","赤坂６丁目１８番３号アイビービル",
